C:\ICPMH\1\METHODS\103015JF.M.B\B10-F1_A.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  02:41:56 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
66.940,380.00,100449.04,13555.16,11403.66,359785.46,5359740.35,184060.52,74262.44,749920.07,1320.05
67.278,700.01,106148.63,15256.54,10102.87,362133.02,5736294.27,193700.36,63418.50,741424.50,1520.07
67.616,420.00,105813.29,15206.49,11403.66,445998.51,5343282.54,229070.66,58433.95,824120.20,1580.08
67.954,300.00,110105.85,11979.03,12204.19,358118.53,6026243.10,204189.05,79050.70,682071.83,1320.05
68.293,360.00,103767.98,15431.69,8502.03,363562.18,5300551.29,201895.15,54353.74,706511.08,1100.04
68.631,260.00,107959.44,17058.17,10603.16,361724.68,5666687.63,173920.98,61779.13,706893.24,920.03
68.969,380.00,105913.89,14781.13,10202.93,383104.83,5074292.30,183251.83,63518.88,787085.04,1240.05
69.307,160.00,110575.42,15681.90,9602.59,355499.42,5712460.67,210802.63,56527.50,750268.25,1300.05
69.645,500.01,116479.53,15456.71,13204.90,338127.64,5876655.99,195858.29,69241.23,735090.19,1520.07
69.983,380.00,104673.26,16032.22,13104.83,353968.92,5645797.00,180556.50,85414.83,704496.37,1220.05
70.321,300.00,118694.08,13705.28,11603.79,334594.18,5230447.77,182106.24,63886.92,735299.10,1560.07
70.659,340.00,103097.42,13555.16,10403.04,330993.50,7313679.85,177120.53,58433.95,682384.06,1900.11
70.997,520.01,105880.36,14455.87,12204.19,351860.46,5909168.49,183824.66,58099.47,711687.91,1120.04
71.335,440.01,100482.57,13480.10,11303.60,328819.90,4986918.08,174123.05,56326.84,659676.58,1620.08
71.673,460.01,115204.62,14230.69,11803.92,338773.25,5365073.17,173281.14,63652.70,659988.30,1480.07
72.011,520.01,107087.53,16507.65,10503.10,379051.51,5288327.07,164662.52,76807.08,788132.18,1700.09
72.349,320.00,98739.53,15081.38,7601.63,339588.81,6939690.00,179512.13,61979.85,699113.04,2120.14
72.687,500.01,102996.87,13755.31,12704.54,370879.63,5553244.66,180017.47,66563.86,758524.30,2120.14
73.025,240.00,111850.00,15256.54,9802.70,344176.93,5753434.89,166278.18,67500.90,723402.56,1760.10
73.363,320.00,110910.83,16607.74,12804.61,324812.90,5404986.06,174998.65,68170.24,721663.95,1980.12
73.701,660.01,112252.53,17283.39,16607.76,349922.31,5507670.04,157023.90,66028.44,849496.37,1800.10
74.039,200.00,121680.79,16883.00,12804.61,325322.27,5617363.02,169678.31,61444.57,710680.16,1300.05
74.377,320.00,206995.56,23640.69,10002.81,348766.25,6023219.67,160354.85,61277.30,729975.93,1880.11
74.715,380.00,160116.26,17133.24,10202.93,342409.51,5359609.89,169812.98,67869.03,713912.06,1660.08
75.053,460.01,110441.25,14831.18,11003.41,328989.66,6154877.48,157360.34,77041.47,734011.60,1800.10
75.391,340.00,108697.25,15606.84,12604.47,310320.74,5358945.82,157225.75,60641.70,740206.20,1740.09
75.729,360.00,99644.56,14656.03,9202.38,317853.82,4918875.89,146866.82,56895.39,800736.93,2160.14
76.067,200.00,139611.54,14981.30,12304.26,311304.63,4917640.34,150700.23,61946.40,760231.79,1840.10
76.405,620.01,111246.25,13580.18,11503.72,327970.87,5275426.68,158268.74,62816.27,746228.86,2180.15
76.743,540.01,108563.09,13880.41,13505.13,329261.40,5170203.24,149287.81,63686.17,801889.73,2080.13
77.081,480.01,101655.86,17258.36,10603.16,325118.50,5396561.45,165436.67,75869.54,776757.37,1600.08
77.418,340.00,104639.74,14105.59,9602.59,363528.17,5129421.60,149186.92,65058.04,753368.25,1920.11
77.757,360.00,104539.14,15231.51,10002.81,348290.24,5843298.96,158436.95,64689.96,718639.21,2120.14
78.095,320.00,97868.07,15706.93,10603.16,325322.27,4887977.45,154265.40,65325.73,708074.30,1900.11
78.434,520.01,112051.26,14405.83,10703.22,338331.49,5169557.54,150666.59,60574.78,757757.83,2120.14
78.772,320.00,97432.35,14205.67,12904.68,325288.32,5576233.72,169880.29,62682.43,692968.05,2800.24
79.110,560.01,118257.85,13830.37,13304.98,337244.25,5487263.40,157427.61,62883.18,760231.79,2560.20
79.448,260.00,100214.40,15431.69,13405.05,429050.20,7009141.56,147203.06,69475.52,781048.26,2420.18
79.786,520.01,106483.94,13355.01,12404.33,290485.39,5526716.92,157999.56,66128.83,713112.71,2560.20
80.124,260.00,99007.68,14656.03,10903.34,321995.03,4993206.75,144109.96,62648.98,759325.80,1860.11
80.462,400.00,112353.14,15531.77,10202.93,319686.69,5004058.71,144177.20,62080.23,733350.47,2020.13
80.800,380.00,105511.51,14355.79,10102.87,309811.86,8054029.09,142294.71,64623.04,786038.04,1980.12
81.138,320.00,97834.55,14681.05,11303.60,382866.38,5092755.58,140546.89,66530.40,709672.54,1900.11
81.476,440.01,113359.50,15882.08,10403.04,309506.52,5051905.58,143034.23,65258.80,806186.80,2120.14
81.814,520.01,104874.44,14280.73,11803.92,317073.22,5163486.05,144546.99,60173.36,748979.77,2200.15
82.152,520.01,96762.05,17583.68,11103.47,350738.29,5189616.52,130701.94,61444.57,742642.86,3060.29
82.490,500.01,94282.15,15031.34,11003.41,322640.01,5000302.85,140681.33,60775.50,753124.43,1820.10
82.828,480.01,88552.87,14230.69,9402.49,313747.53,5129700.90,137925.49,60340.61,801749.89,2400.18
83.166,720.01,86074.10,12754.57,8502.03,287198.61,5209743.48,154702.71,61678.76,717248.84,2120.14
83.504,360.00,119868.57,16357.51,10803.28,288011.82,4761671.20,132482.34,61210.40,738083.02,2580.20
83.842,340.00,158165.63,12329.27,9802.70,296213.32,4931832.53,136782.96,92753.26,767551.45,2280.16
84.180,480.01,89524.35,13079.80,9702.65,376429.34,5843975.91,141252.72,59872.30,758977.30,1840.10
84.518,400.00,90596.43,12129.13,10703.22,304961.33,4493128.23,131709.67,65526.50,744104.96,1920.11
84.856,440.01,87547.91,13304.97,12704.54,397315.73,5247942.70,150027.62,60574.78,736029.83,2240.15
85.194,520.01,96326.38,13229.92,10002.81,339418.89,4904137.61,136413.33,69174.29,710437.00,1840.10
85.532,320.00,96393.39,12529.41,12204.19,297942.19,4694988.39,123481.43,57631.21,668582.70,2080.13
85.870,600.01,83696.14,11403.65,10403.04,287063.03,4788254.79,121668.40,60909.32,711548.91,2440.18
