C:\ICPMH\1\METHODS\103015JF.M.B\STD4.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  03:35:15 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
60.517,140.00,533.34,575.01,5600.88,1333.38,17608.84,37975.82,0.00,100.00,40.00
60.856,40.00,466.67,400.00,5200.76,933.36,16207.49,36071.68,0.00,0.00,0.00
61.194,160.00,633.34,200.00,6101.05,933.36,17158.40,38076.05,133.33,100.00,0.00
61.532,100.00,466.67,425.01,6201.08,1066.70,18009.25,37909.01,33.33,0.00,0.00
61.870,80.00,500.01,175.00,7501.58,1533.40,17108.35,37574.93,0.00,66.67,0.00
62.208,240.00,600.01,425.01,7301.50,933.36,18209.45,38343.32,0.00,100.00,60.00
62.546,300.00,300.00,175.00,6101.05,1300.05,18409.66,35136.38,33.33,166.67,40.00
62.884,120.00,600.01,150.00,4700.62,966.69,16557.82,37608.34,166.67,400.00,660.01
63.222,600.01,6367.81,1000.03,162943.57,4834.00,84252.00,38811.05,2966.93,7768.45,6501.30
63.560,680.01,15973.83,4025.46,204469.51,5200.77,96866.92,39612.90,2100.13,7635.06,3920.47
63.898,480.01,9369.13,1975.11,290962.41,8068.52,215770.00,38142.87,4600.63,16441.32,11023.73
64.236,1220.04,14605.98,2250.14,842297.77,23048.46,392495.86,39646.31,3000.27,15573.83,8122.03
64.574,500.01,9102.32,1425.06,537816.22,12104.17,203170.72,40214.31,2666.88,11804.12,6741.39
64.912,280.00,8468.68,2050.12,1156689.58,42885.69,741874.72,44291.11,9669.43,46998.50,22295.25
65.250,1380.05,18542.98,4400.54,2769270.57,89025.33,1524944.86,45193.50,16808.33,72889.95,37783.77
65.588,1700.08,23048.23,3125.27,3782784.07,116854.58,1909562.93,48469.19,21713.91,94898.63,43016.73
65.926,1440.06,26953.71,4225.50,3985982.12,130819.31,2031734.62,44357.96,21780.66,100262.76,46726.92
66.264,1500.06,26519.72,4350.53,4150075.48,130416.34,2235637.55,45059.81,22448.20,100028.04,46646.69
66.602,1900.10,30392.57,4250.51,4592756.74,140896.91,2244142.82,48502.62,22381.44,101905.86,46165.33
66.940,1860.10,33331.15,4250.51,4713029.40,135823.80,2247489.11,49438.66,19544.60,104119.28,47810.06
67.278,1820.09,28622.97,3750.40,4100682.90,134950.44,2271589.50,49538.95,22715.22,102811.31,47729.82
67.616,1940.10,29123.78,3850.42,4211102.05,135756.61,2177590.67,48536.05,22615.09,97513.44,46024.93
67.954,2020.11,27487.85,3525.35,4307021.19,138343.40,2234433.25,52648.29,22381.44,104421.12,44801.53
68.292,1720.08,28689.75,3550.35,4251714.55,137436.30,2317145.36,49238.07,20979.65,103213.75,44701.25
68.630,1820.09,28522.82,3325.31,4312181.74,139720.90,2242764.70,47566.65,23683.21,94965.68,42695.88
68.968,2100.12,27888.48,3750.40,4007412.98,136965.97,2293647.32,49873.26,22915.49,105159.00,45403.18
69.306,1440.06,25284.60,4100.47,3946774.31,129173.84,2096293.99,51611.79,20245.42,92854.01,43317.52
69.644,1540.07,26553.11,3650.37,3863186.41,121821.54,2068239.11,48368.91,21613.78,94496.40,45343.02
69.982,1920.10,24650.38,3600.36,3987009.85,135118.39,2207290.87,47934.34,23516.31,104018.66,41212.07
70.320,1980.11,25251.22,3625.37,4014320.40,126286.28,2164876.22,56694.65,20946.28,95300.89,41633.13
70.658,1680.08,28355.88,3550.35,3947893.45,130617.82,2135393.41,46797.84,20412.29,94027.13,41432.63
70.997,1740.08,28522.82,4325.53,3903844.23,128569.44,2050073.68,46229.62,21079.78,88799.00,39146.98
71.335,1940.10,25384.74,2725.21,3662979.77,122224.31,2079134.42,48970.63,20679.28,98653.36,41813.60
71.673,1820.09,27521.24,3650.37,3719816.10,129845.45,2009186.37,45761.68,18243.15,97781.64,40089.27
72.011,1520.06,24917.42,2925.24,3791027.43,114673.59,2047745.75,48268.62,19577.97,93591.39,38024.33
72.349,1740.08,24616.99,3200.29,3423816.09,123667.73,1861443.01,49839.83,18643.59,86688.10,39046.74
72.687,1640.07,22781.22,3525.35,3915021.96,118566.01,1852993.60,46062.50,18610.22,87927.80,42074.27
73.025,1600.07,25151.07,3600.36,4007858.29,122358.59,1941845.75,48268.62,21580.41,92518.85,40550.41
73.363,1600.07,24984.17,3325.31,3597716.88,116854.58,1943379.15,50207.58,20746.03,88229.36,39387.56
73.701,2460.17,24616.99,3775.40,3767233.29,115344.65,1949481.88,50274.44,20879.53,88061.83,37783.77
74.039,1660.08,24116.31,3900.43,3726609.46,120478.97,1900573.48,47600.07,18910.55,89234.62,39507.85
74.377,1700.08,23148.36,3350.32,3740287.97,117190.13,1935600.24,48001.21,18376.63,83271.01,38284.94
74.715,1620.07,20311.57,2850.23,3591836.80,117592.82,1920030.12,47065.25,17375.58,81261.27,35218.03
75.053,1300.05,21913.47,2925.24,3598915.71,111587.13,1913834.22,42185.76,19577.97,85850.51,36560.98
75.391,1660.08,23248.49,3300.31,3464976.25,108735.96,1767183.63,45360.61,20512.41,87324.70,37904.05
75.729,1500.06,20845.52,2975.25,3411405.15,108165.79,1775788.13,46296.47,19644.72,77644.35,38184.70
76.067,1960.11,18576.35,3275.30,3350629.76,110916.21,1779593.79,47967.77,18610.22,82869.05,34817.17
76.405,2040.12,23682.40,2725.21,3597465.71,108568.26,1763744.18,45828.53,18843.81,85750.00,36961.89
76.743,1660.08,22180.47,3025.26,3390602.42,110010.55,1770163.52,45728.26,18810.44,76371.93,33414.24
77.081,1200.04,21646.47,3625.37,3161691.87,103370.34,1755704.53,46597.29,16808.33,86989.64,37202.43
77.418,1100.03,23081.61,3375.32,3230185.81,113063.19,1795375.04,47967.77,17775.99,81596.22,36200.18
77.757,2120.12,21980.22,2650.20,3461185.62,108333.49,1764793.40,44926.12,19511.23,75769.22,35157.90
78.095,2040.12,21779.97,2800.22,3185075.07,105482.86,1647606.87,49137.78,17809.36,72019.58,30207.99
78.433,1240.04,21045.76,3000.25,3170974.48,107226.72,1660786.95,45527.72,17709.25,80089.03,33674.77
78.771,1520.06,19076.87,3200.29,3215400.07,96933.75,1650984.22,48168.34,16708.24,75970.12,33173.74
79.109,1180.04,19110.25,3050.26,3193215.70,99481.29,1538273.96,44959.54,17442.31,82802.04,32712.82
79.447,1320.05,20144.71,3025.26,3148573.12,100218.79,1611977.97,47232.38,15673.92,72689.10,31029.53
79.785,1200.04,21546.36,2775.22,2870178.97,96933.75,1747826.41,43656.14,16374.58,78883.41,34576.66
80.123,1920.10,20478.43,2675.20,3151233.47,98643.25,1641560.19,45260.34,16107.65,69877.28,31249.94
80.461,1200.04,20945.64,2950.24,3016974.48,97704.67,1613945.93,45694.84,16040.93,72019.58,32452.29
80.799,840.02,18376.14,3525.35,2877166.47,91873.29,1519040.85,46029.08,16708.24,70513.24,29246.23
81.137,1160.04,21479.61,2300.15,2803192.05,97905.78,1527092.91,44725.60,16074.29,75869.67,30929.34
