C:\ICPMH\1\DATA\15J30l00.B\C4-F_A.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  01:10:04 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
71.335,140.00,76798.51,17458.56,7401.54,198112.44,3355948.90,91479.50,43455.67,493902.68,3220.32
71.673,280.00,61439.09,9902.75,5600.88,190697.60,2960603.00,85883.68,46263.09,436968.79,2420.18
72.011,240.00,70673.24,10002.81,4300.52,181938.63,2859533.07,93088.22,41818.23,448189.92,3020.28
72.349,220.00,62910.88,10002.81,7801.71,167159.33,2736194.40,84811.64,35871.28,399868.40,2420.18
72.687,100.00,65687.54,8276.93,6201.08,151047.51,2206341.06,71952.38,29191.80,297491.71,1740.09
73.025,220.00,35869.41,4150.48,8602.08,70641.95,961033.22,54453.99,15974.20,132483.14,800.02
73.363,140.00,15339.93,2525.18,6001.01,27087.56,531281.51,43923.50,28357.05,55658.03,420.01
73.702,80.00,5734.26,1300.05,5100.73,11070.16,222148.91,39379.01,1800.10,21313.41,140.00
74.040,120.00,3166.95,650.01,7101.42,4433.89,83799.84,38009.23,1333.39,5867.68,40.00
74.378,180.00,800.02,550.01,6601.23,1766.76,44105.42,36672.96,333.34,3900.45,40.00
74.716,40.00,633.34,500.01,8902.23,1733.42,33982.92,33499.73,133.33,3667.06,20.00
75.054,120.00,600.01,325.00,5600.88,1266.71,36788.57,35236.59,300.00,633.35,0.00
75.392,100.00,400.00,400.00,6401.15,833.35,21963.75,36906.80,33.33,200.00,0.00
75.730,40.00,600.01,625.01,7801.71,1400.06,19861.25,36773.17,0.00,33.33,20.00
76.068,140.00,366.67,175.00,6001.01,1400.06,23165.30,34568.54,0.00,0.00,0.00
76.406,100.00,666.68,225.00,7501.58,1300.05,19711.08,37608.34,33.33,533.34,0.00
76.744,200.00,366.67,700.01,7001.38,1366.72,22664.65,33599.93,33.33,266.67,40.00
77.082,160.00,533.34,375.00,7101.42,1200.04,22214.07,35737.63,100.00,166.67,20.00
77.420,140.00,666.68,325.00,7201.46,1166.71,22264.13,37474.72,233.33,0.00,0.00
77.758,120.00,766.68,275.00,5300.79,833.35,22764.77,37341.08,0.00,33.33,20.00
78.096,200.00,300.00,300.00,7001.38,1333.38,22113.94,36238.69,0.00,66.67,0.00
78.434,160.00,533.34,350.00,4900.68,1533.40,18359.61,35771.03,0.00,133.33,20.00
78.772,100.00,266.67,375.00,6901.34,966.69,21713.44,35804.44,166.67,100.00,0.00
79.110,120.00,400.00,375.00,8301.94,1166.71,20812.35,36138.48,0.00,33.33,0.00
79.448,140.00,433.34,225.00,6301.12,1400.06,22764.77,35203.18,0.00,200.00,0.00
79.786,120.00,766.68,625.01,6501.19,1133.37,22164.01,35069.57,133.33,0.00,20.00
80.124,180.00,100.00,650.01,5800.95,1633.41,20512.00,36539.34,66.67,133.33,60.00
80.462,120.00,600.01,250.00,5900.98,1466.73,22965.03,37675.15,0.00,66.67,0.00
80.800,100.00,666.68,350.00,5800.95,966.69,21413.07,37808.79,33.33,200.00,0.00
81.138,180.00,500.01,450.01,5800.95,1133.37,21713.44,36739.77,66.67,33.33,0.00
81.476,60.00,400.00,400.00,5300.79,1366.72,20762.29,38142.87,33.33,66.67,0.00
81.814,80.00,633.34,500.01,5400.82,1033.36,21863.63,36739.77,66.67,0.00,0.00
82.152,160.00,400.00,425.01,5600.88,1500.06,20211.65,34969.37,33.33,33.33,40.00
