C:\ICPMH\1\DATA\15J30l00.B\E6-F1_A.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  02:03:22 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
29.080,260.00,108630.17,14605.99,6701.26,502804.08,7933111.90,264649.83,92552.17,1053745.21,3040.28
29.418,480.01,106819.27,14731.09,8802.18,491113.13,7438179.85,249015.66,93591.19,1089328.54,3860.46
29.757,480.01,110776.67,14706.07,6101.05,483403.36,7544004.86,237924.70,92418.10,1080452.56,4360.58
30.095,200.00,120036.35,14280.73,8602.08,471416.97,7762646.27,219309.53,102945.21,1081233.49,3900.47
30.433,400.00,112856.31,17233.34,7601.63,473471.20,7808350.96,220187.46,97546.75,1120394.82,4340.58
30.771,220.00,167853.68,19685.88,6401.15,490838.98,7783505.64,224544.03,95267.16,1091139.87,3820.45
31.109,180.00,133699.79,17959.05,5900.98,479121.59,7650054.08,214853.00,88430.23,1069239.61,4700.68
31.447,540.01,140753.80,19911.13,6001.01,459130.87,7219022.82,207090.61,96909.78,1091779.26,5280.86
31.785,420.00,146600.67,20386.67,5900.98,459951.96,7602946.26,220221.23,95367.72,1146527.24,4820.71
32.123,400.00,162538.07,20461.75,5800.95,466214.01,7491433.76,212152.63,95233.64,1158788.18,5580.96
32.461,540.01,164926.53,22439.13,6801.30,469842.23,7651872.83,203919.16,88195.68,1126692.86,5520.93
32.799,580.01,162807.18,25067.64,5800.95,479087.35,7723782.99,205437.34,100094.88,1150732.06,5380.89
33.137,540.01,180543.51,24116.32,6301.12,470218.76,7366083.76,204661.35,101771.49,1135628.15,6521.31
33.475,240.00,206658.34,25017.57,7401.54,454718.11,7436404.07,197679.22,92082.96,1161141.56,5400.90
33.813,340.00,188896.11,24817.29,8101.85,490290.57,7484641.57,187497.89,96943.30,1085422.62,4780.70
34.151,420.00,183540.56,24041.22,6301.12,516664.89,7482171.26,193531.82,97680.84,1110009.66,5500.93
