C:\ICPMH\1\DATA\15J30l00.B\STD_3.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  02:17:20 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
31.447,140.00,12437.67,1750.09,3578763.75,107998.10,1902653.17,41617.69,4167.18,49204.75,3500.38
31.785,140.00,11370.29,2000.11,3576343.05,116418.37,1851540.86,44157.44,5000.74,53551.25,3100.29
32.123,240.00,10936.69,1900.10,3551178.99,112056.76,1851230.51,42219.18,5334.17,54955.74,2660.22
32.461,400.00,10169.57,1325.05,3618462.58,116149.92,1813329.34,44725.60,4633.97,49605.93,3380.35
32.799,140.00,10136.22,1800.09,3209451.63,110278.87,1785255.70,43021.19,4500.60,44825.95,2460.19
33.137,300.00,11903.98,1275.05,3420802.03,107461.49,1856240.67,44023.76,4300.55,54621.33,3160.31
33.475,280.00,11236.88,1800.09,3345845.78,107696.25,1826745.35,45761.68,4467.26,47733.88,2800.24
33.813,240.00,10002.81,1600.07,3190783.86,105248.12,1747782.85,43722.98,4333.89,46263.14,3640.41
34.151,220.00,9435.83,1650.08,3360928.20,106019.42,1779662.15,43555.88,4033.81,47566.75,3420.36
34.489,180.00,11803.91,1625.07,3456858.67,105717.60,1780090.47,40715.50,4100.50,47132.20,3120.30
34.828,160.00,10403.04,1800.09,3029556.51,102330.93,1682137.15,40915.99,4100.50,46263.14,2520.19
35.166,320.00,9602.59,1500.06,3345468.82,106656.59,1896792.62,42386.26,3400.34,46664.24,3040.28
35.504,360.00,11103.46,1425.06,3507723.91,102967.99,1701761.37,43555.88,4934.05,44491.74,2740.23
35.842,260.00,11803.91,1550.07,3350720.78,112727.71,1729096.13,46029.08,3533.70,42018.76,2460.19
36.180,260.00,10403.04,1200.04,3232343.82,101056.91,1687879.73,41918.43,5234.14,42787.35,2840.25
36.518,200.00,11103.46,1450.06,3238360.81,102565.65,1604596.42,41316.96,3900.45,43689.65,2800.24
36.856,160.00,10736.57,1725.08,3032856.32,97302.45,1666169.57,42519.93,4700.65,44391.47,2400.18
37.194,220.00,9669.29,1100.03,3136596.16,97771.71,1550299.25,44391.38,4167.18,43255.20,3420.36
37.532,200.00,10769.92,1525.07,2883503.19,99447.77,1649264.49,42152.35,5167.46,44257.79,2520.19
37.870,240.00,10102.86,1650.08,3084600.65,96062.31,1594067.22,43455.63,5067.43,51478.17,2820.24
38.208,280.00,9402.48,1325.05,2929173.50,95023.35,1633955.11,42553.35,3967.13,40715.58,2380.17
38.546,200.00,10136.22,1750.09,2984034.83,100554.04,1582799.35,42653.60,4033.81,43723.07,2780.24
38.884,260.00,8935.57,1650.08,3275821.75,101123.98,1587200.91,39312.20,4100.50,39679.79,2800.24
39.222,260.00,11036.75,1000.03,3139610.42,93247.18,1558847.98,40347.97,4600.63,42854.18,2380.17
39.560,60.00,10169.57,1425.06,2886825.65,92979.09,1492159.21,43221.70,2966.93,39245.45,2480.19
39.898,180.00,9502.53,1450.06,2955342.45,93515.27,1512745.74,41016.23,3767.09,42018.76,3040.28
40.236,280.00,9902.75,1850.10,2922653.97,95190.91,1430430.89,42286.01,3033.61,39980.51,2580.20
