C:\ICPMH\1\DATA\15J30l00.B\E9-F_A.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  02:12:04 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
70.659,400.00,82088.67,11653.81,6901.34,203743.02,3178033.66,93456.92,40982.86,467570.42,7021.51
70.997,300.00,77166.76,11453.68,6701.26,192921.72,3081439.91,90641.69,40281.18,449456.13,7161.57
71.335,300.00,77568.49,10002.81,7301.50,188743.30,3088231.71,89234.26,36505.96,430096.07,8001.97
71.673,320.00,69468.50,9577.58,6201.08,186014.38,2896248.50,114351.05,37374.52,413353.26,6961.49
72.011,220.00,71309.10,8602.08,6301.12,180928.28,3062417.84,92585.48,36739.80,431668.69,7301.64
72.349,280.00,71141.75,9952.78,7001.38,180018.98,2853312.56,91144.36,33032.18,433002.16,6961.49
72.687,220.00,77434.59,11253.56,5500.85,195988.79,2820483.46,85984.18,36238.73,417725.27,6381.25
73.025,380.00,77032.85,11203.52,9102.33,263768.27,2779006.31,87123.31,35737.66,393624.52,5480.92
73.363,160.00,76463.74,10878.32,5200.76,195617.99,2821495.38,81260.97,33466.36,421175.92,4600.65
73.701,200.00,82390.07,10353.01,6001.01,215819.52,2612091.86,85682.66,35670.86,410655.45,4480.62
74.039,340.00,78840.73,11453.68,5500.85,213794.94,2677986.00,85816.68,33199.17,407582.50,4360.58
74.377,180.00,75660.32,10378.03,8201.89,152930.39,2626507.48,81461.93,32698.20,393283.41,4260.56
74.715,440.01,73518.04,10152.90,6301.12,150576.83,2331325.05,131440.95,37374.52,403690.83,2820.24
75.053,240.00,74254.42,10453.07,6301.12,109507.42,1734348.28,65191.78,19945.07,364005.93,1640.08
75.391,180.00,57024.45,7651.65,7901.76,79044.35,3074790.89,59504.26,24117.16,229850.18,860.02
75.729,200.00,37706.52,5025.71,4500.57,71813.36,1200956.28,58166.29,13872.35,166346.78,640.01
76.067,80.00,61606.34,4300.52,7601.63,51107.68,789958.90,50174.14,7134.84,97278.75,440.01
76.405,160.00,14639.35,2025.12,5400.82,24951.06,381915.93,42386.26,5567.58,40180.97,100.00
76.743,100.00,10503.10,975.03,6101.05,11837.33,181484.73,40581.85,2000.12,17208.75,80.00
77.081,40.00,2533.51,650.01,6701.26,4500.58,81941.08,39846.78,833.35,6868.06,40.00
77.418,120.00,1266.71,100.00,5700.91,2533.52,35185.28,35637.43,400.00,2033.46,0.00
77.757,140.00,1266.71,525.01,8001.80,1600.07,32029.23,37474.72,100.00,1366.72,40.00
78.095,60.00,633.34,375.00,5200.76,1833.43,19711.08,37040.43,166.67,233.33,40.00
78.433,200.00,666.68,225.00,6501.19,1700.08,18860.14,36472.53,33.33,466.67,20.00
78.771,80.00,500.01,450.01,6201.08,1300.05,18159.40,38243.09,33.33,200.00,0.00
79.109,120.00,666.68,850.02,6101.05,1533.40,20361.82,34535.14,33.33,0.00,40.00
79.447,120.00,466.67,725.01,5500.85,1166.71,20361.82,37975.82,100.00,33.33,20.00
79.785,80.00,366.67,225.00,5800.95,1100.03,18659.93,37675.15,33.33,100.00,40.00
80.124,40.00,533.34,325.00,5200.76,1000.03,21062.65,36205.29,66.67,0.00,0.00
80.462,100.00,733.35,400.00,7301.50,1000.03,17809.04,36004.87,133.33,100.00,60.00
80.800,140.00,466.67,250.00,6401.15,1366.72,20912.47,39846.78,0.00,133.33,0.00
81.138,260.00,533.34,350.00,7701.67,1100.03,20962.53,37140.65,66.67,0.00,40.00
81.476,120.00,433.34,325.00,7801.71,1066.70,19811.19,35236.59,33.33,200.00,0.00
81.814,120.00,433.34,300.00,5400.82,1233.38,17308.54,38811.05,66.67,133.33,0.00
