C:\ICPMH\1\METHODS\103015JF.M.B\B11-F_A.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  02:32:26 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
73.363,380.00,244702.38,35886.14,8101.85,370471.13,5530137.62,197578.08,72421.16,815168.64,4320.57
73.701,200.00,279474.97,32905.39,7001.38,367714.01,5726981.77,219984.84,69843.70,886033.35,2720.23
74.039,400.00,231798.17,33331.17,10302.99,351962.44,5580765.75,200444.76,69709.82,834931.07,2480.19
74.377,180.00,240444.99,31152.23,12104.12,338161.63,5901476.30,202266.20,66028.44,816776.71,2860.25
74.715,620.01,235513.07,32454.56,7301.50,346726.41,5701037.63,183723.54,69107.35,851843.51,2800.24
75.053,400.00,223493.06,29624.63,9102.33,364957.36,5667966.53,193632.95,70713.97,863057.38,2260.16
75.391,280.00,227881.47,43352.73,9102.33,387602.03,5546887.23,202974.60,69442.06,787818.05,2500.19
75.729,340.00,234972.68,33281.08,10503.10,344482.85,5371529.81,184397.48,72856.35,855417.14,2800.24
76.067,460.01,234094.57,33130.81,10002.81,353050.69,5879505.60,188812.34,74195.48,881681.33,2780.24
76.405,560.01,235107.79,33030.62,8602.08,350908.31,5485773.56,181735.65,72956.77,866002.23,2780.24
76.743,460.01,220489.31,33080.71,11603.79,347066.38,5994866.54,183959.44,69040.42,852474.11,2580.20
77.082,500.01,261065.52,31728.25,6801.30,337821.85,5514269.26,184262.72,73927.65,887121.63,3220.32
77.420,180.00,230548.77,31828.43,10403.04,357132.07,5429129.81,195217.66,88296.20,862321.24,3620.40
77.758,480.01,210199.39,31327.54,8802.18,340880.18,5275227.85,181129.20,75400.79,838256.33,3160.31
78.096,320.00,219983.11,28222.36,10202.93,339928.65,6918110.31,185880.20,82466.94,806431.33,2820.24
78.434,460.01,196308.92,27421.10,6701.26,358628.82,5557745.44,177053.13,71316.48,843297.68,2700.22
78.772,360.00,218295.87,31903.57,7901.76,349242.29,5445271.22,175705.91,69877.17,890491.82,2860.25
79.110,420.00,213370.11,34433.27,9602.59,343259.22,5251847.77,180994.42,69676.35,846519.49,2720.23
79.448,500.01,262790.60,30375.89,7601.63,354683.11,5436368.48,179276.32,76840.57,874804.58,2460.19
79.786,100.00,253794.93,33205.95,7101.42,348324.26,5272129.81,177861.53,68605.32,904225.35,2800.24
80.124,160.00,205950.20,27145.69,7701.67,387636.11,5600352.47,169644.63,64723.42,809820.79,2940.27
80.462,300.00,197286.32,28422.67,8502.03,321995.03,4971496.60,168903.96,68002.89,799863.82,3180.31
80.800,280.00,188862.42,28673.07,9502.54,337040.34,5372833.71,162744.14,74162.00,845748.85,3060.29
81.138,240.00,204095.72,24967.50,8502.03,347236.34,5626352.47,169610.96,90172.72,861725.34,3540.38
81.476,460.01,203016.80,28973.56,11703.85,344074.98,5581007.94,174325.07,72688.97,827548.20,2720.23
81.814,280.00,186369.71,26695.00,9302.43,324133.86,5109939.96,159446.37,68873.07,781780.88,2540.20
82.152,260.00,186032.88,27270.87,7901.76,318906.00,5581343.09,166614.80,67701.69,917864.08,2640.21
82.490,500.01,232372.24,26044.04,10102.87,332997.60,5235135.27,156653.83,74295.92,809960.63,2720.23
82.828,420.00,205613.01,25443.17,9902.76,362337.22,5391706.76,157528.55,70847.85,878944.42,2200.15
83.166,180.00,182159.85,29223.97,9602.59,336055.05,5389061.84,158975.30,69375.12,855522.22,2700.22
83.504,300.00,202342.55,24166.39,8301.94,337651.96,6471379.05,165167.40,70780.90,864073.91,2640.21
83.842,440.01,183944.70,24241.50,9202.38,369041.45,5126683.71,149960.37,69977.57,854225.80,2280.16
84.180,340.00,203252.82,23190.09,9402.49,326544.60,4988023.16,156754.74,67802.10,813246.05,2060.13
84.518,280.00,171050.52,30125.47,8001.80,321587.60,5066234.10,156451.99,67266.64,763856.33,2380.17
84.856,360.00,162975.36,22138.76,7701.67,338705.28,5186320.04,186048.73,68605.32,807584.39,2280.16
85.194,200.00,169738.06,26069.07,9202.38,339690.73,5162200.90,167153.39,67534.36,852438.95,2560.20
85.532,360.00,159140.92,25943.89,9302.43,326171.10,5215629.02,157932.28,70914.80,882278.01,2380.17
85.870,300.00,149188.71,22389.07,10503.10,308522.76,5190882.93,145589.20,71718.17,819678.79,2280.16
86.208,400.00,172194.81,20486.78,8201.89,316767.75,6184819.67,151440.12,69776.76,797314.28,2420.18
86.546,420.00,144181.04,21437.90,8101.85,311304.63,5178323.55,153020.85,70178.42,809890.84,2020.13
86.884,380.00,149827.40,20161.41,9402.49,327087.93,5170867.69,176884.74,84811.81,827163.36,2380.17
87.223,460.01,187548.65,19335.50,6401.15,324167.81,5955121.62,172237.24,71283.01,820657.96,2100.14
87.561,240.00,141896.15,19785.99,12304.26,344040.99,4744735.26,164965.45,76606.18,768004.64,1820.10
87.899,320.00,130811.81,19510.69,8401.99,409286.30,5289730.20,142429.17,67032.38,788900.02,2220.15
88.237,460.01,130173.83,20962.34,9902.76,317785.98,5032616.52,145252.98,67266.64,805522.87,2180.15
