C:\ICPMH\1\DATA\15J30l00.B\LN1_A.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  11:58:02 am using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
27.390,720.01,243181.73,29299.09,16607.76,648537.38,10153079.91,200916.96,117439.03,1293508.23,1160.04
27.728,960.03,238282.87,32980.52,16707.85,668084.19,10321576.79,187160.84,111432.00,1386307.06,1300.05
28.066,900.02,250549.44,33606.70,16707.85,626145.52,10108088.51,194071.24,115660.21,1336676.59,1240.05
28.405,540.01,249163.56,37439.33,19210.38,589163.69,10385335.39,193160.94,116398.56,1263174.12,940.03
28.743,540.01,250718.46,33807.07,17008.14,661058.67,10189429.13,196229.20,105259.36,1398085.84,1040.03
29.081,740.02,248284.72,34608.61,18109.22,802164.08,10181960.38,189553.89,119285.21,1397977.51,920.03
29.418,460.01,287196.33,34032.50,17808.92,626525.34,10172300.23,190059.49,115391.72,1533302.90,1180.04
29.757,600.01,269658.76,36963.34,18209.32,602195.20,10691543.99,188947.17,111801.08,1307370.60,860.02
30.095,500.01,273889.20,36562.51,18409.53,627906.85,10197872.10,187599.03,115559.52,1391364.48,1040.03
30.433,920.02,269557.23,35059.49,18109.22,609300.99,10034409.60,181870.40,110425.43,1361113.83,1240.05
30.771,660.01,330028.72,36186.74,18409.53,599298.52,9751730.69,178737.34,108378.95,1278388.31,720.02
31.109,820.02,309227.19,35986.34,19911.15,613303.59,9697576.00,201861.43,110626.74,1332895.21,1340.06
31.447,480.01,333322.50,42801.40,19811.04,628286.80,9138488.49,189014.59,112170.17,1364504.33,1300.05
31.785,640.01,339266.51,44906.57,15807.03,578862.45,9326516.61,185442.13,119688.04,1294658.10,600.01
32.123,440.01,367042.33,51900.55,19310.49,572870.52,10126328.35,177288.92,114955.44,1285785.05,1260.05
32.461,600.01,404575.37,53530.37,20111.38,570460.49,9151158.80,180152.20,114116.45,1254066.17,1080.04
32.799,760.02,433442.56,61631.51,20011.26,595919.61,9589844.75,174796.59,107909.31,1190835.31,1100.04
33.137,700.01,440000.30,59699.94,15807.03,576245.00,9054943.95,171866.85,105863.13,1196980.24,880.02
33.475,460.01,443416.84,60251.80,17108.23,608266.09,9059699.42,173617.87,108915.70,1215570.86,1220.05
33.813,520.01,487307.89,58872.20,19811.04,566364.27,9675226.78,169139.62,108043.50,1183157.19,1200.04
34.151,660.01,389579.99,59148.10,18509.63,585407.63,9213682.24,169509.98,97043.86,1230350.29,860.02
34.489,580.01,376026.77,54533.41,23415.41,588819.09,9452550.21,177592.08,99357.21,1267980.89,880.02
34.827,720.01,349426.67,47337.86,21613.14,588060.89,9294265.05,182072.55,98116.68,1213174.38,1180.04
35.165,400.00,344125.01,43929.13,23615.68,565813.62,9364225.21,169408.94,107708.03,1322779.07,1480.07
35.503,860.02,326192.39,44605.82,22013.63,574213.36,9486769.74,172338.27,119352.34,1213925.42,1320.05
35.841,700.01,308243.66,42375.39,21412.89,599953.66,9831822.88,183015.97,103481.80,1285892.87,1180.04
36.179,940.02,316893.46,40921.98,25318.02,595126.64,10115066.63,193262.06,110190.58,1285066.96,900.02
36.517,600.01,290685.55,45884.06,21513.01,641070.39,10072801.01,184667.06,105997.28,1345287.01,1760.10
36.855,640.01,336005.54,46961.86,27421.14,664000.08,9809454.13,182847.51,118748.12,1287185.97,980.03
37.193,1040.03,260422.87,36161.69,28122.24,635264.79,9789768.19,191711.30,114988.99,1353108.49,1160.04
37.531,680.01,254133.01,32404.47,28522.87,618584.32,9545362.71,189183.14,115593.08,1349395.47,1300.05
37.869,680.01,230278.67,30601.28,23615.68,640033.48,9673221.31,196566.41,110190.58,1335956.28,760.02
