C:\ICPMH\1\METHODS\103015JF.M.B\B8-F_B.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  02:56:19 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
38.884,200.00,400.00,325.00,6501.19,833.35,18609.88,39379.01,66.67,100.00,0.00
39.222,120.00,733.35,475.01,5500.85,1000.03,19761.13,37808.79,66.67,0.00,0.00
39.560,260.00,533.34,600.01,4800.65,1033.36,19310.63,39178.56,0.00,33.33,0.00
39.898,80.00,566.68,425.01,8602.08,1000.03,18359.61,37040.43,33.33,133.33,0.00
40.236,80.00,533.34,525.01,5000.70,1333.38,18459.71,38610.59,66.67,200.00,40.00
40.574,140.00,600.01,400.00,4700.62,1366.72,23415.63,35403.60,166.67,0.00,20.00
40.912,60.00,700.01,450.01,5700.91,833.35,19410.75,39278.79,0.00,0.00,20.00
41.250,40.00,666.68,450.01,6101.05,1633.41,18709.98,37675.15,66.67,33.33,0.00
41.588,180.00,766.68,225.00,5700.91,1400.06,17859.09,36572.74,100.00,0.00,0.00
41.926,20.00,666.68,500.01,3900.43,900.02,17959.20,36806.58,66.67,266.67,0.00
42.264,160.00,533.34,350.00,6201.08,900.02,18109.35,35503.81,66.67,133.33,0.00
42.602,140.00,500.01,350.00,5600.88,1400.06,16357.63,36439.12,266.67,100.00,0.00
42.940,120.00,666.68,275.00,6201.08,1266.71,19661.02,36539.34,66.67,233.33,20.00
43.278,80.00,833.35,475.01,6401.15,1100.03,17608.84,39245.38,33.33,33.33,0.00
43.616,80.00,733.35,375.00,4800.65,1233.38,19060.36,37708.56,66.67,0.00,0.00
43.954,280.00,400.00,425.01,6401.15,1533.40,18860.14,36272.10,133.33,66.67,140.00
44.292,200.00,866.69,150.00,8001.80,1066.70,17358.59,38577.18,0.00,66.67,40.00
44.630,180.00,200.00,375.00,9002.28,1266.71,19060.36,36739.77,0.00,133.33,0.00
44.968,140.00,600.01,250.00,5100.73,933.36,17558.79,37675.15,0.00,133.33,40.00
45.306,160.00,866.69,300.00,5700.91,1966.78,21713.44,38744.23,0.00,0.00,0.00
45.644,240.00,1333.38,275.00,6701.26,1066.70,18559.82,35303.39,100.00,100.00,0.00
45.982,100.00,466.67,225.00,7401.54,1166.71,19310.63,38811.05,33.33,0.00,0.00
46.320,40.00,566.68,300.00,7401.54,1166.71,17458.69,39145.15,0.00,66.67,40.00
46.658,180.00,533.34,250.00,6201.08,933.36,18459.71,38343.32,266.67,133.33,0.00
46.996,140.00,666.68,550.01,5300.79,1133.37,19761.13,38142.87,66.67,133.33,0.00
47.334,180.00,100.00,400.00,5600.88,833.35,20161.59,35537.21,0.00,0.00,40.00
47.673,40.00,366.67,550.01,6301.12,1133.37,18609.88,38176.27,33.33,100.00,0.00
48.011,140.00,500.01,300.00,5300.79,800.02,17959.20,38142.87,33.33,33.33,0.00
48.349,220.00,600.01,150.00,7001.38,1066.70,19160.47,38744.23,133.33,100.00,0.00
48.687,220.00,300.00,475.01,7801.71,1233.38,27721.91,34768.95,266.67,300.00,0.00
49.025,80.00,666.68,475.01,6101.05,1133.37,22214.07,35971.46,100.00,166.67,0.00
49.363,80.00,500.01,475.01,5500.85,800.02,20011.42,38476.95,33.33,0.00,40.00
49.701,40.00,700.01,400.00,7301.50,1266.71,18609.88,38610.59,0.00,166.67,60.00
50.039,120.00,300.00,350.00,7301.50,866.69,16307.58,37541.53,66.67,100.00,20.00
50.377,100.00,966.69,625.01,5800.95,766.68,18509.77,37508.12,33.33,0.00,40.00
50.715,140.00,500.01,300.00,5600.88,1066.70,16657.91,37073.83,33.33,33.33,20.00
51.053,60.00,533.34,450.01,5600.88,733.35,17108.35,37474.72,33.33,133.33,140.00
51.391,240.00,35602.20,5475.84,26019.03,37807.37,570898.35,72019.33,10836.80,116734.51,2620.21
51.729,1320.05,228286.61,43052.00,31227.41,192584.70,3847361.02,139336.98,37073.86,500045.84,3700.42
52.067,1780.09,582812.64,109712.04,34834.11,359343.20,5788704.04,239243.07,78950.24,841337.00,4560.64
52.405,1420.06,682354.90,101689.62,10102.87,403658.11,8003972.05,263871.18,81328.10,996248.52,4440.60
52.743,1680.08,718987.45,99904.56,6901.34,461081.03,7288766.57,283111.14,94395.64,1112178.67,4400.59
53.081,1280.05,727593.18,98471.61,6301.12,499066.25,7591752.51,302847.92,87257.51,1159501.46,3920.47
53.418,1420.06,717738.49,91760.90,7201.46,493889.43,8194018.15,290806.52,105091.68,1117299.89,3320.34
53.757,980.03,758231.85,101010.77,6701.26,500917.91,8333101.75,300506.81,92853.80,1143463.70,3220.32
54.095,820.02,662769.22,91358.84,6901.34,523221.66,8510290.03,275046.72,87458.54,1065621.90,3100.29
54.433,1700.08,710420.46,87916.57,7101.42,538816.52,7582880.64,277181.06,87894.12,1093270.99,3680.42
54.771,1800.09,712743.96,86158.00,5500.85,540431.78,8270087.68,271964.23,82098.47,997378.93,3100.29
55.109,920.02,691809.13,93997.52,6401.15,527376.67,8047560.34,258861.50,82600.91,982548.07,3300.33
55.447,900.02,653502.88,93193.31,7001.38,499717.78,8270776.75,260452.25,85749.84,983571.77,2600.21
55.785,920.02,691532.05,96083.61,7101.42,519102.00,8208663.46,257880.04,80591.27,1040636.94,2760.23
56.123,560.01,749159.91,92489.64,6701.26,509561.60,8084436.90,266275.01,76170.89,986678.34,2120.14
56.461,880.02,673216.88,95304.44,7101.42,498174.75,8256703.31,268238.92,87492.05,960255.03,2080.13
56.799,860.02,675189.47,95103.38,6701.26,517145.45,8298521.28,271151.36,88631.28,980677.56,2260.16
57.137,640.01,670310.24,157115.32,7401.54,515360.69,8260123.62,276706.74,90206.22,973302.89,2160.14
57.475,640.01,712050.28,97315.28,5700.91,512581.00,8067705.65,272438.43,85213.81,979265.91,2500.19
57.814,560.01,728183.22,99024.67,7801.71,504587.51,8245223.62,275622.63,81026.68,1023257.18,2300.16
58.152,660.01,687133.28,100558.24,6301.12,502838.39,8220105.65,264954.56,82299.46,993422.94,2300.16
58.490,600.01,701857.50,105511.78,5800.95,516561.93,7719647.83,271591.67,87257.51,1066579.39,2960.27
58.828,420.00,740856.66,96234.41,5800.95,491147.37,8219869.71,257710.85,85749.84,952607.25,2480.19
59.166,600.01,710836.60,98421.34,6401.15,484328.33,8111591.59,272370.69,79151.17,958598.39,2320.17
59.504,460.01,834740.84,106039.89,8401.99,478607.79,8205342.37,257913.87,83270.84,1011055.69,2580.20
59.842,460.01,778686.28,104103.53,7701.67,510590.90,7917218.93,261433.81,87626.07,949999.83,2500.19
60.180,380.00,817327.30,109762.36,6901.34,509046.95,8151790.03,279823.93,82969.37,970092.99,2100.14
60.518,640.01,770299.95,105888.99,5700.91,513610.46,8151057.99,285653.33,85716.33,980112.78,2320.17
60.856,380.00,795923.52,112680.51,6201.08,480423.12,8412051.75,264683.70,85414.83,986395.92,2160.14
61.194,440.01,867344.09,106668.63,6101.05,481998.81,8026495.49,278366.97,89569.53,1041345.21,2720.23
61.532,440.01,851017.66,117083.78,4900.68,491592.88,8240524.40,283653.52,86687.93,1059097.55,2260.16
61.870,580.01,829225.34,119046.73,5000.70,481759.03,8193056.43,278942.94,86386.40,1021877.50,2300.16
62.208,660.01,884665.38,111397.46,4100.47,471690.90,7919168.15,269153.28,85850.35,976054.71,2320.17
62.546,640.01,876020.20,118971.24,4800.65,499546.27,7361688.45,260756.89,85515.32,1021771.31,2380.17
62.884,560.01,873640.90,124307.51,6901.34,489022.57,7804825.17,286670.29,91613.75,1013530.56,2340.17
63.222,580.01,884980.42,119902.46,7001.38,489536.60,7834562.68,264548.30,85883.85,1038901.72,2220.15
63.560,660.01,883090.06,115448.15,4300.52,487926.02,7806128.30,288806.03,82433.44,1008651.72,2640.21
63.898,460.01,898429.12,118241.40,4600.60,473436.99,8262327.53,278095.90,91446.19,1002325.28,2400.18
64.236,460.01,861958.61,122595.69,6501.19,506371.20,7664407.20,274233.70,79787.48,1039645.40,2380.17
64.574,280.00,896572.35,126296.45,7401.54,512752.58,8204454.87,271794.91,86017.86,1029308.03,2320.17
64.912,400.00,884630.42,114970.07,6201.08,471211.57,7963364.24,275588.78,100396.65,1057395.92,2360.17
65.250,620.01,866504.77,118593.72,6601.23,500266.42,7529111.11,261603.10,82165.46,991974.83,1860.11
65.588,360.00,836696.05,129620.22,6701.26,472991.91,7792333.77,267832.56,87827.10,1036493.97,1920.11
65.926,400.00,884420.40,121991.58,6301.12,471827.81,7691922.05,275317.75,85816.84,1059629.26,2180.15
66.264,440.01,937781.21,117712.92,6001.01,511139.89,7868049.39,263532.62,89066.89,1058530.36,2080.13
66.602,460.01,827689.67,119701.10,5400.82,495569.15,7675321.27,276469.57,84342.80,943413.04,1800.10
66.940,540.01,860105.55,115473.31,6601.23,481622.02,7506985.32,268983.94,84476.78,1003138.04,1840.10
67.278,380.00,860769.88,116052.05,4700.62,475183.21,7667244.70,268171.20,80993.17,991409.85,2160.14
67.616,440.01,814467.34,112655.35,6801.30,483437.64,8583597.07,267324.65,91345.64,987207.83,2160.14
67.955,500.01,870212.32,110517.01,5000.70,458959.81,7647067.36,264785.26,83069.87,1052008.68,2840.25
68.293,300.00,821513.49,110542.17,7601.63,459370.32,7791619.71,264548.30,87592.56,1022408.16,1860.11
68.631,580.01,816420.59,110919.50,4900.68,462791.84,7499597.82,266512.00,84912.29,993811.35,2620.21
68.969,480.01,766195.13,105914.14,6901.34,444323.41,7629541.58,276943.89,85180.31,976195.86,1820.10
69.307,340.00,740787.13,99100.08,6001.01,466795.84,7814757.99,273285.23,80155.87,980995.14,2300.16
69.645,400.00,714269.87,97139.31,7401.54,474738.16,7478781.42,260418.38,86486.90,961912.00,1800.10
69.983,460.01,678546.76,91258.33,7101.42,469671.10,7295303.29,260858.42,83840.31,963463.24,1580.08
70.321,300.00,645277.62,87137.75,4500.57,448767.75,7328169.70,245734.95,91513.21,995224.18,2260.16
70.659,420.00,680900.86,92137.84,5500.85,451058.73,7550120.48,265834.84,91613.75,941934.01,2240.15
70.997,540.01,630392.14,84098.18,6101.05,446682.20,7725911.89,264277.45,77644.22,978524.76,2080.13
71.335,360.00,609034.84,77920.15,8401.99,447297.60,8126485.34,282128.36,82064.99,1011232.38,1580.08
71.673,360.00,573242.85,77643.95,6601.23,469808.02,7102227.50,266850.59,79352.11,952290.06,1960.12
72.011,540.01,596625.40,76564.30,6801.30,447468.56,7503005.64,256391.02,83505.33,939786.09,2000.12
72.349,320.00,559241.55,77643.95,5300.79,460191.42,7554881.42,261772.34,84275.80,961171.70,1920.11
72.687,700.01,582123.97,83043.25,6001.01,447400.17,7575425.17,269932.13,76606.18,939926.84,1720.09
73.025,580.01,520047.54,70815.58,5900.98,453794.64,7431766.57,254665.29,83806.81,1077897.09,1600.08
73.363,440.01,612793.83,64667.24,5400.82,443605.58,6765760.31,261095.35,75735.61,948520.27,1680.09
73.701,560.01,449944.15,63161.85,5100.73,427376.77,6804176.71,277316.58,77711.19,952712.85,1780.10
74.039,420.00,471285.36,58847.11,5100.73,457215.08,6963982.97,244889.51,76371.79,936652.56,1620.08
74.377,340.00,435662.31,57768.59,6401.15,450135.49,7513820.48,259910.68,78046.06,921556.92,1360.06
74.715,560.01,451413.91,57593.02,6501.19,466864.33,7118275.94,257541.59,73927.65,894881.07,1440.06
75.053,300.00,403893.50,59524.35,5500.85,463407.82,7416450.95,254969.85,77577.24,951796.77,1840.10
75.391,360.00,413612.70,56966.01,4900.68,449109.68,7265181.41,241237.72,79687.01,914945.72,1700.09
75.729,640.01,423064.14,55436.18,4700.62,433695.71,7560115.01,243334.02,75802.57,926728.08,1440.06
76.067,220.00,467760.92,51699.96,4700.62,453760.46,7130835.32,239952.98,74496.80,888244.88,2040.13
76.405,560.01,363368.11,49217.95,6301.12,442409.29,7669137.67,237113.48,88229.18,931513.69,1480.07
76.743,540.01,360851.02,53781.12,5500.85,441828.23,7061539.22,247392.13,69676.35,898955.49,1360.06
77.081,240.00,339979.92,45608.35,5500.85,419797.01,6876490.78,244010.28,77979.08,862671.70,1540.07
77.418,400.00,340081.81,43954.20,5400.82,424337.67,7247512.66,243232.57,74664.19,894846.05,1380.06
77.757,260.00,322865.93,43578.28,6001.01,451605.90,7323234.54,244585.16,72555.06,869964.41,1260.05
78.096,360.00,335224.36,43954.20,6501.19,474772.34,7561412.67,235389.69,76974.50,940243.77,1000.03
78.434,340.00,318691.74,47989.61,6201.08,515635.23,7037686.88,240392.49,84476.78,918180.55,1320.05
78.772,420.00,316350.63,40145.22,7101.42,426932.82,7297451.73,247324.48,74530.28,854470.98,1700.09
79.110,440.01,311906.58,42074.66,5400.82,428401.31,6708389.99,232821.25,79017.21,872384.39,1920.11
79.448,320.00,296547.66,39593.98,5400.82,442819.41,7334030.63,245058.60,76840.57,843332.83,1420.06
79.786,520.01,283673.87,37088.59,6101.05,415632.92,6734930.62,225591.13,75166.42,869087.78,1620.08
80.124,400.00,307938.45,37213.86,5300.79,427445.03,8590457.22,230050.48,73057.21,847570.07,1140.04
80.462,240.00,273144.57,36537.46,6901.34,449690.99,6845089.22,231604.76,71048.70,934153.34,1560.07
80.800,360.00,278899.36,38942.55,6401.15,468609.91,7041039.22,223800.97,68237.17,836226.13,1620.08
81.138,680.01,327346.56,32980.52,6001.01,441794.09,7088259.53,268001.85,71249.55,840741.69,1340.06
81.476,660.01,250448.07,33731.93,5800.95,425737.61,7342672.04,242860.62,68538.39,945138.82,1340.06
81.814,740.02,256838.04,32905.39,4700.62,439880.22,8368246.28,222044.80,73994.60,874664.28,1380.06
82.152,340.00,249028.33,32930.43,5700.91,424542.56,6655186.09,231030.31,72789.39,849916.82,1540.07
82.490,580.01,231392.94,31402.67,4300.52,439982.72,6613957.18,237045.87,105762.49,848235.63,1280.05
82.828,400.00,228657.98,28422.67,5700.91,456530.97,7699905.64,241440.57,72521.58,797663.49,1520.07
83.166,520.01,223493.06,28848.36,4200.50,420411.44,6871213.43,243469.26,70044.54,796546.05,1140.04
83.504,560.01,202848.25,29399.26,7701.67,427103.56,6494560.30,245532.05,75166.42,954474.76,1160.04
83.842,540.01,217789.75,28072.12,7301.50,422220.81,6897809.53,230523.49,75166.42,877435.70,1200.04
84.180,640.01,220455.59,34834.05,6501.19,434003.10,6621506.40,232652.27,71249.55,863548.20,1280.05
84.518,400.00,194758.74,28122.20,5300.79,425020.52,7070218.13,234443.38,72287.26,827268.38,1420.06
84.856,520.01,198803.05,24391.70,5600.88,392679.76,6454703.66,230928.94,66061.91,855171.83,1380.06
85.194,600.01,185056.16,25167.78,5300.79,410787.44,6996824.38,246005.49,82466.94,813281.01,800.02
85.532,460.01,190513.22,24992.53,6301.12,423893.76,6606122.02,233260.55,70312.30,854085.63,1220.05
85.870,520.01,229569.59,29724.80,4100.47,480525.89,6872169.68,225354.68,67099.31,799095.33,1260.05
86.208,360.00,178860.00,25067.64,6501.19,386886.47,6623387.65,242285.81,69977.57,785793.77,2040.13
86.546,420.00,187649.71,26419.59,5900.98,409798.06,6896965.00,229205.83,69575.94,811882.90,1200.04
86.884,480.01,173238.20,26244.33,5800.95,412357.01,7075942.35,206382.05,69642.88,837521.37,1140.04
87.222,480.01,176738.99,21763.30,6401.15,383377.35,6406111.86,235930.46,73592.86,783944.22,1480.07
87.560,320.00,171252.46,23215.13,6501.19,400895.84,6907326.72,220254.97,66898.52,843297.68,1280.05
87.898,500.01,220995.51,31502.85,4600.60,497283.31,6539706.79,238026.13,68337.57,896391.30,1840.10
88.237,380.00,224843.20,23390.36,6901.34,411333.41,6562062.65,225016.90,68371.05,790331.33,1180.04
88.575,440.01,243654.81,22213.85,7101.42,388590.21,6666199.37,223260.58,70747.44,804439.93,980.03
88.913,400.00,179567.08,22489.20,7101.42,386852.38,6589577.49,229205.83,64288.43,822896.18,900.02
89.251,380.00,167685.42,22238.88,4700.62,495946.30,6527575.93,220896.55,74932.05,765947.74,1520.07
